public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median,PEG_1yrforward_Median,PEG_ltgforward_Median
20141231,Utilities,90,0.026725,0.034020,0.600,1.949,0.852,23.762,3.25%,9.618,7.939,19.679,19.630,18.831,18.831,1.797,1.300,0.338,0.086,0.098,0.098,0.063,0.278,0.085,0.167,0.272,0.070,0.080,0.128,0.087,0.089,0.067,0.494,0.500,0.488,0.551,0.171,0.338,-0.005,0.692,0.100,0.015,0.194,0.100,0.819,0.158,3.775,0.662,0.056,0.050,0.451,0.948,2.249,0.688,0.339,0.546,2.766,3.459,28.954,0.096,0.963,0.753,0.302,12.787,8.264,8.736,1.012,0.509,8.666,0.044,0.000,0.000,0.000,1.918,3.666
20150131,Consumer Discretionary,540,-0.026291,-0.026818,0.052,0.750,0.442,19.392,1.80%,10.462,10.752,17.626,17.312,18.190,18.430,1.039,2.289,0.348,0.399,0.110,0.106,0.077,0.343,0.039,0.077,0.108,0.132,0.192,0.056,0.127,0.120,0.097,0.292,0.681,0.286,0.336,0.227,0.220,0.568,0.425,0.155,0.171,0.078,0.057,0.634,0.496,1.469,0.369,0.064,0.056,0.324,2.578,1.065,0.548,0.215,0.434,3.892,5.504,63.809,0.444,1.732,1.142,1.216,5.639,9.660,15.023,2.735,1.846,5.735,0.047,0.000,0.013,0.000,0.288,1.513
20150131,Consumer Staples,147,-0.024914,-0.011843,0.306,1.611,0.338,20.668,2.13%,11.334,12.145,21.354,21.057,19.639,20.405,1.086,2.904,0.333,0.433,0.111,0.110,0.080,0.356,0.036,0.074,0.104,0.152,0.244,0.053,0.134,0.132,0.101,0.300,0.683,0.294,0.391,0.365,0.264,0.606,0.442,0.170,0.136,0.069,0.092,0.630,0.451,1.694,0.316,0.052,0.045,0.383,2.688,1.064,0.545,0.252,0.459,5.910,8.472,58.182,0.348,1.691,1.000,1.338,5.687,9.883,11.419,3.160,2.024,7.360,0.038,0.000,0.007,0.000,1.013,2.315
20150131,Energy,218,-0.095314,-0.046521,0.014,0.178,0.626,9.389,2.41%,7.260,4.070,8.862,7.918,8.678,8.943,1.045,1.016,0.345,0.171,0.056,0.060,0.060,0.412,0.033,0.110,0.249,0.065,0.078,0.063,0.135,0.082,0.054,0.372,0.600,0.358,0.388,0.052,0.416,-0.304,0.841,0.171,0.104,0.172,0.011,1.013,0.236,1.659,0.494,0.068,0.066,0.522,0.745,1.179,0.544,0.279,0.446,2.189,2.683,47.959,0.370,1.440,1.165,0.355,15.557,4.787,5.860,0.903,0.470,5.469,0.090,0.000,0.000,0.000,-0.017,0.624
20150131,Financials,707,-0.051816,-0.082591,0.292,0.752,0.881,18.664,2.30%,10.581,9.260,14.788,14.758,14.205,14.396,2.569,1.153,0.297,0.041,0.085,0.083,0.000,0.812,0.152,0.375,0.416,0.162,0.377,0.220,0.023,0.104,0.085,0.287,0.701,0.283,0.432,0.000,0.234,0.913,0.574,0.020,0.067,0.200,0.167,0.741,0.488,3.237,0.416,0.054,0.048,0.066,58.042,7.183,0.877,0.087,0.875,4.870,6.274,217.513,0.965,2.078,2.035,0.050,1.276,0.011,0.082,0.480,0.335,3.115,0.004,0.000,0.007,0.310,0.456,1.488
20150131,Health Care,630,0.021748,0.016257,0.000,-0.017,0.282,-4.576,1.62%,-3.529,-3.154,-5.333,-5.368,-4.950,-4.887,5.200,3.759,0.307,0.169,-0.058,-0.186,-0.080,0.363,-0.105,-0.047,-0.011,-0.215,-0.253,-0.105,-0.135,-0.033,-0.178,0.076,0.839,0.083,0.130,0.016,0.105,0.745,-0.506,-0.132,1.248,-0.060,0.116,-0.681,0.552,0.000,0.069,0.083,0.069,0.178,7.168,0.456,0.373,0.100,0.186,-2.259,-1.700,91.208,2.800,3.927,3.507,0.548,3.288,8.757,6.324,0.967,0.713,1.220,0.055,0.104,0.000,0.000,-0.176,1.635
20150131,Industrials,497,-0.057806,-0.038416,0.126,1.026,0.485,21.959,1.55%,10.422,11.239,17.518,17.363,17.127,17.537,0.977,1.969,0.335,0.273,0.101,0.101,0.077,0.298,0.039,0.073,0.109,0.130,0.194,0.057,0.123,0.122,0.093,0.255,0.737,0.255,0.308,0.242,0.395,0.585,0.358,0.144,0.139,0.075,0.079,0.589,0.466,1.487,0.299,0.055,0.048,0.329,3.107,1.043,0.532,0.204,0.382,4.914,7.774,74.291,0.356,2.061,1.480,1.017,5.138,9.988,6.254,2.171,1.573,4.744,0.038,0.000,0.000,0.000,0.530,1.476
20150131,Information Technology,653,-0.035772,-0.038510,0.000,0.418,0.381,15.248,1.76%,10.925,12.329,10.638,10.713,13.380,13.647,2.055,2.518,0.261,0.373,0.025,0.021,0.004,0.495,0.010,0.037,0.082,0.050,0.083,0.016,0.079,0.058,0.022,0.039,0.935,0.045,0.113,0.042,0.237,0.744,0.293,0.160,0.731,0.057,0.138,0.307,0.725,0.035,0.035,0.062,0.050,0.070,5.301,0.616,0.394,0.075,0.196,2.368,4.683,65.518,1.221,2.378,2.087,0.783,4.706,7.803,5.966,1.321,1.111,2.374,0.067,0.114,0.000,0.000,-0.041,1.294
20150131,Materials,174,-0.044017,-0.029298,0.241,0.787,0.486,17.266,1.83%,9.436,10.026,15.633,15.817,15.968,16.174,1.034,2.047,0.294,0.215,0.090,0.094,0.072,0.238,0.036,0.074,0.121,0.097,0.131,0.047,0.120,0.105,0.083,0.362,0.622,0.352,0.380,0.332,0.334,0.449,0.426,0.131,0.146,0.085,0.049,0.668,0.304,1.954,0.509,0.059,0.053,0.445,1.425,1.170,0.540,0.265,0.440,3.552,5.360,77.492,0.437,2.459,1.496,0.866,5.707,9.170,7.244,1.855,1.271,4.021,0.036,0.002,0.000,0.000,0.260,1.405
20150131,Telecommunication Services,42,-0.027353,-0.005352,0.276,0.192,0.500,18.212,3.53%,8.433,5.283,10.643,10.643,10.424,10.523,1.655,2.149,0.332,0.272,0.046,0.046,0.054,0.553,0.023,0.068,0.244,0.062,0.070,0.039,0.129,0.058,0.029,0.501,0.499,0.501,0.503,0.015,0.308,0.323,0.649,0.120,0.137,0.180,0.030,0.960,0.182,3.304,0.804,0.066,0.064,0.551,1.774,1.380,0.675,0.388,0.535,1.274,1.237,21.768,0.692,1.408,1.373,0.511,23.149,7.171,9.336,1.431,0.677,5.724,0.080,0.000,0.010,0.000,-0.353,0.760
20150131,Utilities,90,0.013654,0.021058,0.600,2.033,0.852,24.251,3.21%,9.618,8.022,19.833,19.518,18.955,19.076,1.851,1.345,0.338,0.086,0.098,0.098,0.063,0.278,0.085,0.167,0.272,0.070,0.080,0.128,0.087,0.089,0.067,0.494,0.500,0.488,0.551,0.171,0.338,-0.005,0.692,0.100,0.015,0.198,0.100,0.819,0.158,3.775,0.662,0.056,0.050,0.451,0.948,2.249,0.688,0.339,0.546,2.766,3.459,28.954,0.096,0.963,0.753,0.302,12.787,8.264,8.736,1.012,0.509,8.666,0.044,0.000,0.000,0.000,2.086,3.832
20150228,Consumer Discretionary,537,0.059862,0.081170,0.073,0.788,0.408,19.303,1.78%,10.706,11.200,19.021,18.877,18.671,18.889,1.061,2.494,0.349,0.380,0.106,0.105,0.083,0.339,0.039,0.076,0.110,0.129,0.195,0.057,0.126,0.120,0.101,0.324,0.668,0.315,0.363,0.231,0.210,0.574,0.419,0.138,0.151,0.077,0.051,0.623,0.483,1.598,0.398,0.063,0.055,0.343,2.803,1.114,0.562,0.233,0.453,3.933,5.128,65.234,0.445,1.743,1.140,1.233,5.781,10.204,15.621,2.745,1.851,5.871,0.050,0.000,0.014,0.000,0.551,1.633
20150228,Consumer Staples,147,0.031712,0.040971,0.299,1.698,0.336,22.051,2.10%,12.466,12.552,22.727,22.911,21.564,21.796,1.133,2.836,0.339,0.415,0.110,0.108,0.085,0.337,0.036,0.071,0.103,0.148,0.247,0.056,0.134,0.134,0.105,0.275,0.693,0.281,0.397,0.371,0.266,0.592,0.437,0.167,0.106,0.066,0.091,0.630,0.454,1.605,0.316,0.054,0.047,0.377,2.501,1.049,0.554,0.260,0.449,5.733,7.867,55.093,0.287,1.766,0.970,1.351,5.894,9.748,11.444,3.192,2.058,7.473,0.045,0.000,0.007,0.000,0.807,2.690
20150228,Energy,219,0.126505,0.047572,0.000,0.099,0.845,10.786,2.14%,6.277,4.169,6.657,6.657,6.936,6.996,1.186,1.175,0.334,0.154,0.060,0.057,0.062,0.362,0.036,0.084,0.230,0.057,0.068,0.061,0.121,0.070,0.052,0.364,0.599,0.354,0.392,0.053,0.386,-0.384,0.820,0.187,0.092,0.171,0.008,0.936,0.249,1.705,0.475,0.067,0.064,0.506,0.746,1.130,0.540,0.285,0.454,1.949,1.903,46.357,0.303,1.408,1.132,0.365,15.766,6.710,6.475,0.840,0.493,5.292,0.094,0.000,0.000,0.000,-0.091,0.322
20150228,Financials,704,0.047309,0.073627,0.263,0.791,0.841,18.555,2.19%,11.302,9.953,15.145,15.145,14.741,14.948,2.647,1.154,0.297,0.040,0.081,0.080,0.000,0.818,0.156,0.382,0.422,0.160,0.369,0.221,0.023,0.102,0.082,0.235,0.735,0.235,0.467,0.000,0.228,0.910,0.585,0.014,0.061,0.205,0.300,0.733,0.460,3.534,0.304,0.055,0.046,0.055,58.963,7.047,0.875,0.090,0.872,4.603,6.152,209.919,1.015,2.097,1.960,0.051,1.252,0.012,0.082,0.456,0.328,3.069,0.004,0.000,0.007,0.314,0.752,1.588
20150228,Health Care,632,0.099564,0.047538,0.000,0.023,0.260,-5.307,1.58%,-2.823,-3.299,-3.651,-3.620,-3.557,-3.563,5.277,4.125,0.309,0.165,-0.091,-0.219,-0.094,0.394,-0.095,-0.066,-0.027,-0.212,-0.236,-0.104,-0.151,-0.076,-0.090,0.071,0.893,0.079,0.127,0.017,0.106,0.739,-0.596,-0.212,1.281,-0.045,0.080,-0.790,0.538,0.000,0.055,0.079,0.069,0.150,7.290,0.444,0.357,0.094,0.189,-3.082,-2.982,97.268,2.905,4.080,3.721,0.561,3.248,8.761,6.483,0.941,0.717,1.246,0.065,0.105,0.000,0.000,-0.118,1.750
20150228,Industrials,498,0.065022,0.060786,0.135,1.063,0.461,22.240,1.47%,10.520,12.054,17.941,18.280,17.899,17.955,0.999,2.122,0.338,0.273,0.103,0.104,0.077,0.293,0.038,0.072,0.108,0.133,0.189,0.054,0.124,0.120,0.091,0.285,0.701,0.286,0.340,0.239,0.387,0.604,0.341,0.133,0.136,0.074,0.070,0.591,0.444,1.713,0.338,0.055,0.048,0.337,3.213,1.130,0.555,0.220,0.406,4.607,7.416,73.536,0.357,2.058,1.447,1.049,5.385,10.497,6.542,2.312,1.600,4.740,0.036,0.000,0.000,0.000,0.692,1.679
20150228,Information Technology,654,0.074216,0.084228,0.000,0.441,0.360,16.436,1.69%,11.243,13.226,12.359,12.571,15.553,15.769,2.215,2.722,0.280,0.370,0.024,0.020,0.006,0.503,0.011,0.039,0.083,0.052,0.081,0.017,0.079,0.059,0.029,0.033,0.950,0.036,0.127,0.037,0.245,0.747,0.268,0.151,0.718,0.055,0.117,0.297,0.706,0.002,0.033,0.064,0.052,0.060,5.615,0.634,0.406,0.079,0.213,2.241,4.163,68.042,1.195,2.337,2.055,0.780,4.675,7.655,5.985,1.287,1.098,2.378,0.073,0.115,0.000,0.000,-0.048,1.404
20150228,Materials,173,0.070707,0.082832,0.260,0.782,0.469,19.268,1.75%,9.617,10.518,19.026,18.744,18.144,18.395,1.095,2.165,0.289,0.214,0.081,0.082,0.069,0.241,0.036,0.078,0.121,0.097,0.126,0.050,0.117,0.111,0.077,0.381,0.614,0.380,0.423,0.340,0.317,0.465,0.416,0.122,0.122,0.085,0.043,0.665,0.305,2.188,0.545,0.061,0.054,0.448,1.540,1.249,0.574,0.284,0.464,3.147,5.088,75.892,0.397,2.354,1.432,0.845,5.917,9.684,7.545,1.952,1.340,4.264,0.041,0.002,0.000,0.000,0.400,2.067
20150228,Telecommunication Services,42,0.055139,0.070946,0.083,0.445,0.456,16.932,3.74%,8.237,6.299,7.952,7.952,12.759,13.146,1.686,2.066,0.356,0.278,0.026,0.026,0.053,0.568,0.008,0.077,0.231,0.062,0.058,0.034,0.111,0.056,0.025,0.512,0.488,0.512,0.570,0.011,0.358,0.284,0.694,0.117,0.106,0.171,0.027,0.850,0.166,3.266,0.613,0.065,0.063,0.582,1.806,1.362,0.700,0.416,0.584,1.172,1.090,32.638,0.451,1.438,1.218,0.501,24.874,7.414,9.095,1.368,0.712,4.494,0.087,0.000,0.011,0.000,-0.182,0.855
20150228,Utilities,90,-0.032512,-0.058126,0.598,2.085,0.769,22.284,3.39%,10.073,7.835,18.375,18.428,17.959,18.108,1.680,1.247,0.337,0.084,0.096,0.096,0.065,0.285,0.093,0.172,0.281,0.070,0.080,0.132,0.087,0.090,0.067,0.489,0.499,0.485,0.546,0.170,0.397,-0.096,0.608,0.094,0.013,0.201,0.105,0.767,0.156,3.973,0.646,0.057,0.050,0.425,0.963,2.360,0.698,0.340,0.552,2.754,3.336,36.736,0.076,0.982,0.797,0.294,12.130,7.760,7.398,0.993,0.488,9.350,0.042,0.000,0.000,0.000,2.520,3.655
20150331,Consumer Discretionary,537,0.013136,-0.000606,0.052,0.837,0.407,20.079,1.80%,10.828,10.795,19.269,19.044,18.807,19.048,1.053,2.511,0.349,0.383,0.111,0.108,0.086,0.341,0.039,0.078,0.111,0.129,0.193,0.057,0.128,0.121,0.103,0.317,0.673,0.310,0.365,0.230,0.210,0.567,0.424,0.139,0.159,0.076,0.049,0.637,0.475,1.577,0.392,0.063,0.055,0.337,2.796,1.105,0.562,0.233,0.454,3.933,5.128,65.352,0.461,1.754,1.151,1.227,5.934,10.567,15.621,2.728,1.836,5.798,0.052,0.000,0.014,0.000,0.884,1.656
20150331,Consumer Staples,146,0.020578,-0.017313,0.301,1.635,0.335,22.220,2.18%,12.265,13.237,22.285,22.393,20.845,21.173,1.137,2.837,0.341,0.414,0.109,0.108,0.085,0.337,0.036,0.072,0.103,0.152,0.245,0.056,0.134,0.135,0.104,0.273,0.695,0.275,0.389,0.370,0.265,0.595,0.438,0.167,0.109,0.067,0.094,0.625,0.455,1.604,0.317,0.053,0.047,0.374,2.502,1.023,0.542,0.250,0.448,5.797,7.918,55.710,0.327,1.776,0.971,1.351,5.839,9.759,11.529,3.171,2.047,7.314,0.043,0.000,0.007,0.000,1.232,2.820
20150331,Energy,218,-0.071805,-0.020001,0.000,0.089,0.858,10.150,2.35%,6.262,3.807,5.688,5.854,6.069,6.257,1.075,1.125,0.334,0.154,0.059,0.057,0.062,0.364,0.036,0.084,0.230,0.057,0.068,0.061,0.123,0.069,0.052,0.371,0.599,0.355,0.394,0.053,0.386,-0.382,0.816,0.187,0.089,0.172,0.007,0.928,0.245,1.699,0.482,0.067,0.064,0.507,0.747,1.132,0.540,0.286,0.454,1.914,1.885,46.381,0.297,1.411,1.132,0.364,15.712,6.704,6.475,0.840,0.493,5.422,0.094,0.000,0.000,0.000,-0.079,0.309
20150331,Financials,702,0.021406,-0.001055,0.258,0.832,0.841,18.976,2.19%,11.229,10.205,15.534,15.473,15.122,15.285,2.689,1.183,0.298,0.040,0.081,0.080,0.000,0.817,0.156,0.382,0.422,0.182,0.384,0.222,0.023,0.102,0.082,0.235,0.734,0.237,0.467,0.000,0.235,0.911,0.585,0.014,0.061,0.205,0.299,0.733,0.460,3.532,0.306,0.055,0.046,0.056,59.273,7.084,0.875,0.091,0.873,4.626,6.152,213.571,0.949,1.973,1.815,0.051,1.246,0.011,0.082,0.456,0.328,3.098,0.004,0.000,0.007,0.314,0.781,1.649
20150331,Health Care,636,0.014151,0.014439,0.000,-0.001,0.260,-5.293,1.59%,-3.000,-3.235,-3.646,-3.639,-3.544,-3.582,5.299,4.202,0.311,0.164,-0.087,-0.220,-0.102,0.390,-0.106,-0.079,-0.035,-0.231,-0.246,-0.114,-0.156,-0.072,-0.091,0.071,0.892,0.079,0.127,0.016,0.105,0.737,-0.616,-0.226,1.317,-0.059,0.081,-0.805,0.542,0.000,0.054,0.080,0.070,0.150,7.303,0.438,0.357,0.094,0.189,-3.391,-3.249,98.014,2.895,4.059,3.670,0.555,3.266,8.753,6.479,0.941,0.717,1.232,0.065,0.106,0.000,0.000,-0.202,1.803
20150331,Industrials,496,-0.000540,-0.015309,0.126,1.057,0.463,22.217,1.46%,10.465,12.151,18.502,18.450,18.132,18.415,1.014,2.118,0.337,0.272,0.104,0.105,0.077,0.292,0.037,0.072,0.109,0.133,0.189,0.054,0.124,0.120,0.091,0.285,0.701,0.286,0.341,0.240,0.385,0.596,0.341,0.133,0.136,0.074,0.070,0.592,0.434,1.698,0.338,0.055,0.047,0.338,3.211,1.133,0.555,0.223,0.405,4.607,7.421,73.370,0.359,2.051,1.459,1.049,5.397,10.401,6.636,2.319,1.593,4.709,0.037,0.000,0.000,0.000,0.848,1.664
20150331,Information Technology,650,-0.013502,-0.027545,0.000,0.431,0.360,16.112,1.83%,11.215,13.017,13.088,13.088,15.443,15.639,2.127,2.695,0.280,0.369,0.029,0.022,0.007,0.501,0.013,0.039,0.083,0.052,0.080,0.019,0.081,0.059,0.032,0.033,0.942,0.036,0.123,0.040,0.246,0.751,0.266,0.152,0.721,0.057,0.114,0.298,0.706,0.002,0.033,0.064,0.052,0.060,5.637,0.634,0.407,0.079,0.212,2.264,4.355,68.930,1.200,2.343,2.070,0.776,4.635,7.655,5.970,1.304,1.099,2.350,0.071,0.112,0.000,0.000,-0.050,1.449
20150331,Materials,172,-0.017849,-0.035698,0.260,0.838,0.472,19.437,1.74%,9.656,10.136,18.521,18.521,18.018,18.337,1.095,2.154,0.288,0.213,0.081,0.081,0.069,0.242,0.036,0.079,0.121,0.098,0.130,0.051,0.117,0.111,0.075,0.380,0.615,0.378,0.419,0.340,0.315,0.475,0.415,0.121,0.123,0.085,0.042,0.663,0.305,2.162,0.533,0.060,0.054,0.450,1.543,1.244,0.570,0.284,0.460,3.181,5.038,76.255,0.397,2.330,1.430,0.844,5.901,9.658,7.509,1.938,1.335,4.264,0.041,0.002,0.000,0.000,0.488,1.875
20150331,Telecommunication Services,42,-0.009180,-0.036189,0.167,0.421,0.456,17.263,3.93%,8.237,6.174,7.848,7.848,13.301,13.871,1.621,2.023,0.356,0.278,0.026,0.026,0.053,0.568,0.008,0.077,0.231,0.061,0.058,0.034,0.111,0.056,0.025,0.512,0.488,0.512,0.570,0.011,0.358,0.284,0.667,0.117,0.106,0.171,0.027,0.850,0.166,3.266,0.613,0.065,0.063,0.582,1.806,1.362,0.700,0.416,0.584,1.172,1.090,32.638,0.451,1.438,1.218,0.501,24.874,7.414,9.095,1.368,0.712,4.494,0.087,0.000,0.011,0.000,-0.094,0.912
20150331,Utilities,90,0.008011,-0.006522,0.598,2.068,0.769,21.704,3.43%,10.073,7.861,18.479,18.510,18.056,18.081,1.693,1.232,0.337,0.084,0.096,0.096,0.065,0.285,0.093,0.172,0.281,0.070,0.080,0.132,0.087,0.090,0.067,0.489,0.501,0.485,0.546,0.170,0.397,-0.096,0.607,0.094,0.013,0.201,0.105,0.767,0.156,3.973,0.641,0.057,0.050,0.425,0.963,2.360,0.698,0.340,0.552,2.754,3.336,36.736,0.076,0.982,0.797,0.294,12.130,7.671,7.398,0.993,0.488,9.350,0.042,0.000,0.000,0.000,2.520,3.583
20150430,Consumer Discretionary,535,-0.017299,-0.003269,0.049,0.775,0.407,19.705,1.84%,10.815,10.623,18.524,18.454,18.211,18.405,1.027,2.474,0.349,0.383,0.108,0.106,0.086,0.340,0.040,0.077,0.111,0.129,0.193,0.057,0.128,0.122,0.100,0.324,0.662,0.316,0.380,0.231,0.210,0.568,0.424,0.138,0.158,0.076,0.047,0.637,0.475,1.584,0.392,0.063,0.055,0.343,2.781,1.126,0.567,0.235,0.456,3.934,5.227,65.274,0.461,1.757,1.151,1.227,5.929,10.744,15.703,2.729,1.844,5.744,0.052,0.000,0.014,0.000,0.887,1.578
20150430,Consumer Staples,147,-0.010268,-0.012409,0.299,1.360,0.315,21.892,2.23%,12.390,12.826,21.026,21.026,20.407,20.734,1.178,2.888,0.339,0.424,0.111,0.108,0.085,0.338,0.038,0.074,0.106,0.150,0.247,0.057,0.135,0.135,0.106,0.275,0.699,0.281,0.387,0.370,0.264,0.598,0.430,0.168,0.112,0.069,0.097,0.639,0.455,1.620,0.333,0.054,0.047,0.371,2.504,1.049,0.534,0.250,0.437,5.894,7.918,52.951,0.328,1.817,0.989,1.355,5.894,9.961,11.549,3.215,2.058,7.242,0.041,0.000,0.007,0.000,1.166,2.595
20150430,Energy,218,0.139352,0.067206,0.000,0.104,0.858,11.490,2.00%,6.262,4.521,6.280,6.600,6.956,7.010,1.260,1.227,0.334,0.154,0.059,0.057,0.062,0.364,0.036,0.084,0.230,0.057,0.068,0.061,0.123,0.069,0.052,0.369,0.599,0.354,0.394,0.053,0.386,-0.382,0.816,0.187,0.091,0.172,0.007,0.928,0.245,1.699,0.475,0.067,0.064,0.505,0.747,1.128,0.539,0.286,0.454,1.914,1.885,46.381,0.308,1.420,1.132,0.364,15.712,6.704,6.475,0.840,0.493,5.292,0.094,0.000,0.000,0.000,-0.106,0.413
20150430,Financials,701,0.001455,0.009342,0.257,0.809,0.841,19.123,2.22%,11.222,10.175,15.545,15.531,15.170,15.339,2.693,1.193,0.297,0.040,0.082,0.080,0.000,0.818,0.157,0.382,0.421,0.182,0.384,0.222,0.023,0.102,0.082,0.235,0.735,0.236,0.467,0.000,0.235,0.913,0.585,0.014,0.061,0.205,0.302,0.733,0.460,3.530,0.305,0.055,0.046,0.056,59.252,7.052,0.875,0.092,0.873,4.619,6.094,213.723,0.949,1.973,1.815,0.051,1.245,0.012,0.082,0.456,0.328,3.098,0.004,0.000,0.007,0.314,0.750,1.646
20150430,Health Care,643,-0.045143,-0.018340,0.000,-0.001,0.259,-5.125,1.64%,-3.068,-3.245,-3.559,-3.477,-3.383,-3.431,5.231,4.062,0.312,0.153,-0.084,-0.220,-0.108,0.389,-0.106,-0.083,-0.039,-0.238,-0.254,-0.114,-0.166,-0.071,-0.092,0.056,0.898,0.075,0.120,0.014,0.098,0.737,-0.652,-0.241,1.299,-0.059,0.081,-0.870,0.552,0.000,0.051,0.080,0.070,0.140,7.290,0.434,0.356,0.090,0.180,-3.742,-3.500,96.522,2.905,4.076,3.712,0.554,3.289,8.717,6.479,0.925,0.716,1.233,0.065,0.104,0.000,0.000,-0.207,1.708
20150430,Industrials,499,-0.009022,-0.005947,0.125,1.037,0.464,21.895,1.52%,10.433,11.729,18.082,18.126,17.477,17.627,0.986,2.083,0.337,0.272,0.104,0.104,0.077,0.292,0.037,0.072,0.107,0.131,0.189,0.054,0.124,0.120,0.090,0.284,0.701,0.284,0.342,0.241,0.386,0.596,0.342,0.131,0.136,0.074,0.071,0.592,0.431,1.675,0.338,0.055,0.047,0.334,3.209,1.132,0.553,0.223,0.405,4.608,7.411,73.262,0.359,2.046,1.447,1.049,5.413,10.346,6.635,2.326,1.596,4.763,0.037,0.000,0.000,0.000,0.815,1.602
20150430,Information Technology,646,0.009632,0.017861,0.000,0.420,0.362,15.512,1.89%,11.164,13.035,13.023,13.023,15.107,15.389,2.138,2.669,0.281,0.367,0.031,0.024,0.008,0.501,0.013,0.041,0.084,0.053,0.080,0.019,0.081,0.060,0.033,0.032,0.950,0.035,0.122,0.040,0.246,0.749,0.266,0.151,0.722,0.057,0.111,0.303,0.706,0.002,0.033,0.062,0.052,0.059,5.569,0.630,0.400,0.079,0.209,2.438,4.454,68.957,1.195,2.346,2.076,0.773,4.642,7.696,5.953,1.302,1.097,2.337,0.071,0.112,0.000,0.000,-0.061,1.383
20150430,Materials,169,0.038543,0.018032,0.265,0.741,0.454,19.858,1.66%,9.873,10.036,18.442,18.158,17.599,17.982,1.102,2.164,0.289,0.213,0.081,0.082,0.069,0.243,0.036,0.081,0.125,0.101,0.130,0.050,0.117,0.113,0.075,0.386,0.606,0.381,0.427,0.341,0.314,0.465,0.418,0.122,0.122,0.085,0.041,0.665,0.301,2.198,0.563,0.060,0.053,0.461,1.540,1.269,0.577,0.290,0.464,3.254,5.113,78.594,0.397,2.354,1.432,0.845,5.774,9.684,7.545,1.938,1.340,4.264,0.041,0.002,0.000,0.000,0.588,1.972
20150430,Telecommunication Services,43,0.028544,0.053353,0.167,0.446,0.444,16.423,4.09%,8.163,6.346,4.133,4.133,14.953,15.388,1.646,1.881,0.356,0.272,0.021,0.021,0.053,0.573,0.008,0.069,0.205,0.058,0.058,0.031,0.105,0.055,0.026,0.500,0.500,0.500,0.541,0.008,0.358,0.284,0.655,0.113,0.106,0.164,0.027,0.843,0.174,3.200,0.607,0.065,0.064,0.577,1.824,1.248,0.698,0.414,0.557,1.136,1.052,32.638,0.486,1.465,1.311,0.498,24.874,7.278,9.011,1.305,0.712,4.000,0.085,0.000,0.011,0.000,-0.162,1.102
20150430,Utilities,90,0.006643,-0.005008,0.598,2.026,0.769,21.595,3.47%,10.073,7.621,18.059,18.080,17.724,17.795,1.668,1.260,0.337,0.084,0.096,0.096,0.065,0.285,0.093,0.172,0.281,0.070,0.080,0.132,0.087,0.090,0.067,0.489,0.501,0.485,0.546,0.170,0.397,-0.096,0.607,0.094,0.013,0.201,0.105,0.767,0.156,3.973,0.641,0.057,0.050,0.425,0.963,2.360,0.698,0.340,0.552,2.776,3.336,36.736,0.076,0.982,0.797,0.294,12.130,7.671,7.398,0.993,0.488,9.350,0.042,0.000,0.000,0.000,2.267,3.466
20150531,Consumer Discretionary,535,0.000908,0.012501,0.076,0.728,0.389,19.097,1.84%,10.685,10.269,17.832,17.912,18.099,18.292,1.009,2.442,0.350,0.387,0.104,0.103,0.081,0.342,0.039,0.077,0.111,0.132,0.190,0.059,0.128,0.122,0.101,0.319,0.657,0.309,0.353,0.230,0.211,0.563,0.448,0.138,0.162,0.076,0.049,0.657,0.475,1.585,0.374,0.061,0.053,0.343,2.699,1.076,0.555,0.229,0.453,3.891,5.178,64.120,0.478,1.777,1.157,1.203,5.686,10.050,15.771,2.734,1.775,5.708,0.051,0.000,0.015,0.000,0.757,1.552
